case_n_substeps,timestep,substep,process,value,n_substeps,sub_dt
30,3,7,diffusion_change,1.8889615913120217e-10,30,0.03333333333333333
30,3,7,uplift,0.01773333147693976,30,0.03333333333333333
30,3,7,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,7,deposition,0.0037333326256328257,30,0.03333333333333333
30,3,8,diffusion,0.017733331376594167,30,0.03333333333333333
30,3,8,diffusion_change,1.9400145725989582e-10,30,0.03333333333333333
30,3,8,uplift,0.018199998043260834,30,0.03333333333333333
30,3,8,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,8,deposition,0.0041999991919539,30,0.03333333333333333
30,3,9,diffusion,0.01819999794027457,30,0.03333333333333333
30,3,9,diffusion_change,1.9910675885803641e-10,30,0.03333333333333333
30,3,9,uplift,0.018666664606941236,30,0.03333333333333333
30,3,9,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,9,deposition,0.004666665755634302,30,0.03333333333333333
30,3,10,diffusion,0.0186666645013143,30,0.03333333333333333
30,3,10,diffusion_change,2.0421205698673006e-10,30,0.03333333333333333
30,3,10,uplift,0.019133331167980966,30,0.03333333333333333
30,3,10,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,10,deposition,0.005133332316674032,30,0.03333333333333333
30,3,11,diffusion,0.019133331059713356,30,0.03333333333333333
30,3,11,diffusion_change,2.0931735858487066e-10,30,0.03333333333333333
30,3,11,uplift,0.019599997726380023,30,0.03333333333333333
30,3,11,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,11,deposition,0.005599998875073089,30,0.03333333333333333
30,3,12,diffusion,0.01959999761547174,30,0.03333333333333333
30,3,12,diffusion_change,2.144226567135643e-10,30,0.03333333333333333
30,3,12,uplift,0.020066664282138408,30,0.03333333333333333
30,3,12,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,12,deposition,0.0060666654308314735,30,0.03333333333333333
30,3,13,diffusion,0.02006666416858945,30,0.03333333333333333
30,3,13,diffusion_change,2.195279583117049e-10,30,0.03333333333333333
30,3,13,uplift,0.020533330835256117,30,0.03333333333333333
30,3,13,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,13,deposition,0.006533331983949182,30,0.03333333333333333
30,3,14,diffusion,0.020533330719066486,30,0.03333333333333333
30,3,14,diffusion_change,2.2463325644039855e-10,30,0.03333333333333333
30,3,14,uplift,0.020999997385733153,30,0.03333333333333333
30,3,14,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,14,deposition,0.006999998534426219,30,0.03333333333333333
30,3,15,diffusion,0.02099999726690285,30,0.03333333333333333
30,3,15,diffusion_change,2.297385545690922e-10,30,0.03333333333333333
30,3,15,uplift,0.021466663933569517,30,0.03333333333333333
30,3,15,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,15,deposition,0.007466665082262583,30,0.03333333333333333
30,3,16,diffusion,0.02146666381209854,30,0.03333333333333333
30,3,16,diffusion_change,2.348438561672328e-10,30,0.03333333333333333
30,3,16,uplift,0.02193333047876521,30,0.03333333333333333
30,3,16,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,16,deposition,0.007933331627458275,30,0.03333333333333333
30,3,17,diffusion,0.02193333035465356,30,0.03333333333333333
30,3,17,diffusion_change,2.3994915429592645e-10,30,0.03333333333333333
30,3,17,uplift,0.022399997021320228,30,0.03333333333333333
30,3,17,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,17,deposition,0.008399998170013294,30,0.03333333333333333
30,3,18,diffusion,0.022399996894567908,30,0.03333333333333333
30,3,18,diffusion_change,2.450544524246201e-10,30,0.03333333333333333
30,3,18,uplift,0.022866663561234575,30,0.03333333333333333
30,3,18,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,18,deposition,0.00886666470992764,30,0.03333333333333333
30,3,19,diffusion,0.022866663431841582,30,0.03333333333333333
30,3,19,diffusion_change,2.501597540227607e-10,30,0.03333333333333333
30,3,19,uplift,0.02333333009850825,30,0.03333333333333333
30,3,19,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,19,deposition,0.009333331247201315,30,0.03333333333333333
30,3,20,diffusion,0.023333329966474584,30,0.03333333333333333
30,3,20,diffusion_change,2.5526505215145434e-10,30,0.03333333333333333
30,3,20,uplift,0.02379999663314125,30,0.03333333333333333
30,3,20,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,20,deposition,0.009799997781834317,30,0.03333333333333333
30,3,21,diffusion,0.023799996498466914,30,0.03333333333333333
30,3,21,diffusion_change,2.60370350280148e-10,30,0.03333333333333333
30,3,21,uplift,0.02426666316513358,30,0.03333333333333333
30,3,21,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,21,deposition,0.010266664313826647,30,0.03333333333333333
30,3,22,diffusion,0.02426666302781857,30,0.03333333333333333
30,3,22,diffusion_change,2.6547564840884164e-10,30,0.03333333333333333
30,3,22,uplift,0.02473332969448524,30,0.03333333333333333
30,3,22,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,22,deposition,0.010733330843178304,30,0.03333333333333333
30,3,23,diffusion,0.024733329554529556,30,0.03333333333333333
30,3,23,diffusion_change,2.705809465375353e-10,30,0.03333333333333333
30,3,23,uplift,0.025199996221196223,30,0.03333333333333333
30,3,23,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,23,deposition,0.011199997369889289,30,0.03333333333333333
30,3,24,diffusion,0.02519999607859987,30,0.03333333333333333
30,3,24,diffusion_change,2.756862481356759e-10,30,0.03333333333333333
30,3,24,uplift,0.025666662745266536,30,0.03333333333333333
30,3,24,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,24,deposition,0.011666663893959602,30,0.03333333333333333
30,3,25,diffusion,0.025666662600029505,30,0.03333333333333333
30,3,25,diffusion_change,2.8079154626436953e-10,30,0.03333333333333333
30,3,25,uplift,0.026133329266696172,30,0.03333333333333333
30,3,25,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,25,deposition,0.012133330415389238,30,0.03333333333333333
30,3,26,diffusion,0.02613332911881847,30,0.03333333333333333
30,3,26,diffusion_change,2.858968443930632e-10,30,0.03333333333333333
30,3,26,uplift,0.026599995785485137,30,0.03333333333333333
30,3,26,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,26,deposition,0.012599996934178202,30,0.03333333333333333
30,3,27,diffusion,0.02659999563496676,30,0.03333333333333333
30,3,27,diffusion_change,2.910021425217568e-10,30,0.03333333333333333
30,3,27,uplift,0.02706666230163343,30,0.03333333333333333
30,3,27,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,27,deposition,0.013066663450326494,30,0.03333333333333333
30,3,28,diffusion,0.02706666214847438,30,0.03333333333333333
30,3,28,diffusion_change,2.9610744065045047e-10,30,0.03333333333333333
30,3,28,uplift,0.027533328815141048,30,0.03333333333333333
30,3,28,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,28,deposition,0.013533329963834113,30,0.03333333333333333
30,3,29,diffusion,0.027533328659341327,30,0.03333333333333333
30,3,29,diffusion_change,3.012127387791441e-10,30,0.03333333333333333
30,3,29,uplift,0.027999995326007995,30,0.03333333333333333
30,3,29,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,3,29,deposition,0.01399999647470106,30,0.03333333333333333
30,4,0,diffusion,0.027999995167567602,30,0.03333333333333333
30,4,0,diffusion_change,3.0631803690783777e-10,30,0.03333333333333333
30,4,0,uplift,0.02846666183423427,30,0.03333333333333333
30,4,0,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,0,deposition,0.00046666650822627456,30,0.03333333333333333
30,4,1,diffusion,0.028466661673153204,30,0.03333333333333333
30,4,1,diffusion_change,3.114233350365314e-10,30,0.03333333333333333
30,4,1,uplift,0.02893332833981987,30,0.03333333333333333
30,4,1,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,1,deposition,0.0009333330138118767,30,0.03333333333333333
30,4,2,diffusion,0.028933328176098134,30,0.03333333333333333
30,4,2,diffusion_change,3.1652863316522506e-10,30,0.03333333333333333
30,4,2,uplift,0.0293999948427648,30,0.03333333333333333
30,4,2,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,2,deposition,0.0013999995167568065,30,0.03333333333333333
30,4,3,diffusion,0.02939999467640239,30,0.03333333333333333
30,4,3,diffusion_change,3.216339312939187e-10,30,0.03333333333333333
30,4,3,uplift,0.02986666134306906,30,0.03333333333333333
30,4,3,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,3,deposition,0.0018666660170610638,30,0.03333333333333333
30,4,4,diffusion,0.029866661174065976,30,0.03333333333333333
30,4,4,diffusion_change,3.2673922942261235e-10,30,0.03333333333333333
30,4,4,uplift,0.030333327840732643,30,0.03333333333333333
30,4,4,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,4,deposition,0.0023333325147246488,30,0.03333333333333333
30,4,5,diffusion,0.030333327669088892,30,0.03333333333333333
30,4,5,diffusion_change,3.31844527551306e-10,30,0.03333333333333333
30,4,5,uplift,0.03079999433575556,30,0.03333333333333333
30,4,5,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,5,deposition,0.002799999009747565,30,0.03333333333333333
30,4,6,diffusion,0.030799994161471136,30,0.03333333333333333
30,4,6,diffusion_change,3.3694982567999965e-10,30,0.03333333333333333
30,4,6,uplift,0.0312666608281378,30,0.03333333333333333
30,4,6,uplift_change,0.0004666666666666673,30,0.03333333333333333
30,4,6,deposition,0.0032666655021298084,30,0.03333333333333333
30,4,7,diffusion,0.031266660651212703,30,0.03333333333333333
30,4,7,diffusion_change,3.4205512033924634e-10,30,0.03333333333333333
30,4,7,uplift,0.03173332731787937,30,0.03333333333333333
30,4,7,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,7,deposition,0.0037333319918713727,30,0.03333333333333333
30,4,8,diffusion,0.031733327138313595,30,0.03333333333333333
30,4,8,diffusion_change,3.4716041846794e-10,30,0.03333333333333333
30,4,8,uplift,0.03219999380498026,30,0.03333333333333333
30,4,8,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,8,deposition,0.0041999984789722646,30,0.03333333333333333
30,4,9,diffusion,0.032199993622773815,30,0.03333333333333333
30,4,9,diffusion_change,3.5226571659663364e-10,30,0.03333333333333333
30,4,9,uplift,0.03266666028944048,30,0.03333333333333333
30,4,9,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,9,deposition,0.004666664963432484,30,0.03333333333333333
30,4,10,diffusion,0.03266666010459336,30,0.03333333333333333
30,4,10,diffusion_change,3.573710147253273e-10,30,0.03333333333333333
30,4,10,uplift,0.033133326771260026,30,0.03333333333333333
30,4,10,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,10,deposition,0.005133331445252031,30,0.03333333333333333
30,4,11,diffusion,0.03313332658377224,30,0.03333333333333333
30,4,11,diffusion_change,3.6247631285402093e-10,30,0.03333333333333333
30,4,11,uplift,0.0335999932504389,30,0.03333333333333333
30,4,11,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,11,deposition,0.005599997924430906,30,0.03333333333333333
30,4,12,diffusion,0.033599993060310446,30,0.03333333333333333
30,4,12,diffusion_change,3.675816109827146e-10,30,0.03333333333333333
30,4,12,uplift,0.03406665972697711,30,0.03333333333333333
30,4,12,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,12,deposition,0.006066664400969115,30,0.03333333333333333
30,4,13,diffusion,0.03406665953420798,30,0.03333333333333333
30,4,13,diffusion_change,3.7268690911140823e-10,30,0.03333333333333333
30,4,13,uplift,0.034533326200874646,30,0.03333333333333333
30,4,13,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,13,deposition,0.006533330874866652,30,0.03333333333333333
30,4,14,diffusion,0.03453332600546485,30,0.03333333333333333
30,4,14,diffusion_change,3.7779220030120797e-10,30,0.03333333333333333
30,4,14,uplift,0.03499999267213151,30,0.03333333333333333
30,4,14,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,14,deposition,0.006999997346123516,30,0.03333333333333333
30,4,15,diffusion,0.03499999247408104,30,0.03333333333333333
30,4,15,diffusion_change,3.828974984299016e-10,30,0.03333333333333333
30,4,15,uplift,0.0354666591407477,30,0.03333333333333333
30,4,15,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,15,deposition,0.007466663814739708,30,0.03333333333333333
30,4,16,diffusion,0.03546665894005656,30,0.03333333333333333
30,4,16,diffusion_change,3.8800279655859526e-10,30,0.03333333333333333
30,4,16,uplift,0.03593332560672322,30,0.03333333333333333
30,4,16,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,16,deposition,0.007933330280715228,30,0.03333333333333333
30,4,17,diffusion,0.035933325403391406,30,0.03333333333333333
30,4,17,diffusion_change,3.931080946872889e-10,30,0.03333333333333333
30,4,17,uplift,0.03639999207005807,30,0.03333333333333333
30,4,17,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,17,deposition,0.008399996744050075,30,0.03333333333333333
30,4,18,diffusion,0.03639999186408558,30,0.03333333333333333
30,4,18,diffusion_change,3.9821339281598256e-10,30,0.03333333333333333
30,4,18,uplift,0.036866658530752244,30,0.03333333333333333
30,4,18,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,18,deposition,0.00886666320474425,30,0.03333333333333333
30,4,19,diffusion,0.03686665832213908,30,0.03333333333333333
30,4,19,diffusion_change,4.033186909446762e-10,30,0.03333333333333333
30,4,19,uplift,0.03733332498880575,30,0.03333333333333333
30,4,19,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,19,deposition,0.009333329662797752,30,0.03333333333333333
30,4,20,diffusion,0.03733332477755191,30,0.03333333333333333
30,4,20,diffusion_change,4.0842398213447595e-10,30,0.03333333333333333
30,4,20,uplift,0.03779999144421858,30,0.03333333333333333
30,4,20,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,20,deposition,0.009799996118210582,30,0.03333333333333333
30,4,21,diffusion,0.03779999123032407,30,0.03333333333333333
30,4,21,diffusion_change,4.135292802631696e-10,30,0.03333333333333333
30,4,21,uplift,0.038266657896990734,30,0.03333333333333333
30,4,21,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,21,deposition,0.01026666257098274,30,0.03333333333333333
30,4,22,diffusion,0.038266657680455556,30,0.03333333333333333
30,4,22,diffusion_change,4.1863457839186324e-10,30,0.03333333333333333
30,4,22,uplift,0.03873332434712222,30,0.03333333333333333
30,4,22,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,22,deposition,0.010733329021114225,30,0.03333333333333333
30,4,23,diffusion,0.03873332412794637,30,0.03333333333333333
30,4,23,diffusion_change,4.237398765205569e-10,30,0.03333333333333333
30,4,23,uplift,0.03919999079461303,30,0.03333333333333333
30,4,23,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,23,deposition,0.011199995468605038,30,0.03333333333333333
30,4,24,diffusion,0.03919999057279651,30,0.03333333333333333
30,4,24,diffusion_change,4.2884516771035663e-10,30,0.03333333333333333
30,4,24,uplift,0.03966665723946317,30,0.03333333333333333
30,4,24,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,24,deposition,0.011666661913455178,30,0.03333333333333333
30,4,25,diffusion,0.03966665701500598,30,0.03333333333333333
30,4,25,diffusion_change,4.339504658390503e-10,30,0.03333333333333333
30,4,25,uplift,0.04013332368167264,30,0.03333333333333333
30,4,25,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,25,deposition,0.012133328355664646,30,0.03333333333333333
30,4,26,diffusion,0.04013332345457478,30,0.03333333333333333
30,4,26,diffusion_change,4.3905576396774393e-10,30,0.03333333333333333
30,4,26,uplift,0.04059999012124144,30,0.03333333333333333
30,4,26,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,26,deposition,0.012599994795233448,30,0.03333333333333333
30,4,27,diffusion,0.04059998989150291,30,0.03333333333333333
30,4,27,diffusion_change,4.4416105515754367e-10,30,0.03333333333333333
30,4,27,uplift,0.04106665655816957,30,0.03333333333333333
30,4,27,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,27,deposition,0.013066661232161578,30,0.03333333333333333
30,4,28,diffusion,0.04106665632579037,30,0.03333333333333333
30,4,28,diffusion_change,4.492663532862373e-10,30,0.03333333333333333
30,4,28,uplift,0.04153332299245703,30,0.03333333333333333
30,4,28,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,28,deposition,0.013533327666449036,30,0.03333333333333333
30,4,29,diffusion,0.04153332275743715,30,0.03333333333333333
30,4,29,diffusion_change,4.5437165141493097e-10,30,0.03333333333333333
30,4,29,uplift,0.041999989424103816,30,0.03333333333333333
30,4,29,uplift_change,0.00046666666666666384,30,0.03333333333333333
30,4,29,deposition,0.013999994098095821,30,0.03333333333333333
4,2,0,diffusion,0.0,4,0.25
4,2,0,diffusion_change,0.0,4,0.25
4,2,0,uplift,0.0035,4,0.25
4,2,0,uplift_change,0.0035,4,0.25
4,2,0,deposition,0.0035,4,0.25
4,2,1,diffusion,0.0034999998514620885,4,0.25
4,2,1,diffusion_change,2.871732959937312e-10,4,0.25
4,2,1,uplift,0.006999999851462088,4,0.25
4,2,1,uplift_change,0.0035000000000000005,4,0.25
4,2,1,deposition,0.006999999851462088,4,0.25
4,2,2,diffusion,0.006999999554386276,4,0.25
4,2,2,diffusion_change,5.743465572929929e-10,4,0.25
4,2,2,uplift,0.010499999554386276,4,0.25
4,2,2,uplift_change,0.0035000000000000005,4,0.25
4,2,2,deposition,0.010499999554386276,4,0.25
4,2,3,diffusion,0.010499999108772575,4,0.25
4,2,3,diffusion_change,8.615197843314659e-10,4,0.25
4,2,3,uplift,0.013999999108772575,4,0.25
4,2,3,uplift_change,0.0034999999999999996,4,0.25
4,2,3,deposition,0.013999999108772575,4,0.25
4,3,0,diffusion,0.013999998514620996,4,0.25
4,3,0,diffusion_change,1.1486929758081077e-09,4,0.25
4,3,0,uplift,0.017499998514620998,4,0.25
4,3,0,uplift_change,0.0035000000000000014,4,0.25
4,3,0,deposition,0.0034999994058484227,4,0.25
4,3,1,diffusion,0.017499997771931553,4,0.25
4,3,1,diffusion_change,1.4358661343250034e-09,4,0.25
4,3,1,uplift,0.020999997771931553,4,0.25
4,3,1,uplift_change,0.0034999999999999996,4,0.25
4,3,1,deposition,0.006999998663158978,4,0.25
4,3,2,diffusion,0.020999996880704253,4,0.25
4,3,2,diffusion_change,1.7230392564127062e-09,4,0.25
4,3,2,uplift,0.024499996880704252,4,0.25
4,3,2,uplift_change,0.0034999999999999996,4,0.25
4,3,2,deposition,0.010499997771931677,4,0.25
4,3,3,diffusion,0.02449999584093911,4,0.25
4,3,3,diffusion_change,2.0102123472753863e-09,4,0.25
4,3,3,uplift,0.02799999584093911,4,0.25
4,3,3,uplift_change,0.0034999999999999996,4,0.25
4,3,3,deposition,0.013999996732166535,4,0.25
4,4,0,diffusion,0.027999994652636136,4,0.25
4,4,0,diffusion_change,2.29738539997415e-09,4,0.25
4,4,0,uplift,0.031499994652636136,4,0.25
4,4,0,uplift_change,0.0034999999999999996,4,0.25
4,4,0,deposition,0.0034999988116970263,4,0.25
4,4,1,diffusion,0.03149999331579534,4,0.25
4,4,1,diffusion_change,2.584558421447891e-09,4,0.25
4,4,1,uplift,0.03499999331579534,4,0.25
4,4,1,uplift_change,0.003500000000000003,4,0.25
4,4,1,deposition,0.006999997474856232,4,0.25
4,4,2,diffusion,0.034999991830416737,4,0.25
4,4,2,diffusion_change,2.8717314082271628e-09,4,0.25
4,4,2,uplift,0.03849999183041674,4,0.25
4,4,2,uplift_change,0.003500000000000003,4,0.25
4,4,2,deposition,0.01049999598947763,4,0.25
4,4,3,diffusion,0.038499990196500335,4,0.25
4,4,3,diffusion_change,3.158904353373071e-09,4,0.25
4,4,3,uplift,0.04199999019650034,4,0.25
4,4,3,uplift_change,0.003500000000000003,4,0.25
4,4,3,deposition,0.013999994355561228,4,0.25
40,2,0,diffusion,0.0,40,0.025
40,2,0,diffusion_change,0.0,40,0.025
40,2,0,uplift,0.00035000000000000005,40,0.025
40,2,0,uplift_change,0.00035000000000000005,40,0.025
40,2,0,deposition,0.00035000000000000005,40,0.025
40,2,1,diffusion,0.00034999999851462096,40,0.025
40,2,1,diffusion_change,2.8717329621057164e-12,40,0.025
40,2,1,uplift,0.000699999998514621,40,0.025
40,2,1,uplift_change,0.00035000000000000005,40,0.025
40,2,1,deposition,0.000699999998514621,40,0.025
40,2,2,diffusion,0.0006999999955438628,40,0.025
40,2,2,diffusion_change,5.743465924211433e-12,40,0.025
40,2,2,uplift,0.0010499999955438629,40,0.025
40,2,2,uplift_change,0.00035000000000000016,40,0.025
40,2,2,deposition,0.0010499999955438629,40,0.025
40,2,3,diffusion,0.0010499999910877256,40,0.025
40,2,3,diffusion_change,8.61519883210704e-12,40,0.025
40,2,3,uplift,0.0013999999910877256,40,0.025
40,2,3,uplift_change,0.00035000000000000005,40,0.025
40,2,3,deposition,0.0013999999910877256,40,0.025
40,2,4,diffusion,0.0013999999851462093,40,0.025
40,2,4,diffusion_change,1.1486931631582431e-11,40,0.025
40,2,4,uplift,0.0017499999851462093,40,0.025
40,2,4,uplift_change,0.00035000000000000005,40,0.025
40,2,4,deposition,0.0017499999851462093,40,0.025
40,2,5,diffusion,0.0017499999777193138,40,0.025
40,2,5,diffusion_change,1.4358664431057822e-11,40,0.025
40,2,5,uplift,0.002099999977719314,40,0.025
40,2,5,uplift_change,0.00035000000000000005,40,0.025
40,2,5,deposition,0.002099999977719314,40,0.025
40,2,6,diffusion,0.0020999999688070393,40,0.025
40,2,6,diffusion_change,1.7230397230533212e-11,40,0.025
40,2,6,uplift,0.0024499999688070394,40,0.025
40,2,6,uplift_change,0.00035000000000000005,40,0.025
40,2,6,deposition,0.0024499999688070394,40,0.025
40,2,7,diffusion,0.0024499999584093857,40,0.025
40,2,7,diffusion_change,2.0102130030008603e-11,40,0.025
40,2,7,uplift,0.0027999999584093858,40,0.025
40,2,7,uplift_change,0.00035000000000000005,40,0.025
40,2,7,deposition,0.0027999999584093858,40,0.025
40,2,8,diffusion,0.002799999946526353,40,0.025
40,2,8,diffusion_change,2.2973862829483993e-11,40,0.025
40,2,8,uplift,0.003149999946526353,40,0.025
40,2,8,uplift_change,0.00035000000000000005,40,0.025
40,2,8,deposition,0.003149999946526353,40,0.025
40,2,9,diffusion,0.0031499999331579412,40,0.025
40,2,9,diffusion_change,2.5845595195278515e-11,40,0.025
40,2,9,uplift,0.0034999999331579413,40,0.025
40,2,9,uplift_change,0.00035000000000000005,40,0.025
40,2,9,deposition,0.0034999999331579413,40,0.025
40,2,10,diffusion,0.0034999999183041508,40,0.025
40,2,10,diffusion_change,2.8717327994753905e-11,40,0.025
40,2,10,uplift,0.003849999918304151,40,0.025
40,2,10,uplift_change,0.00035000000000000005,40,0.025
40,2,10,deposition,0.003849999918304151,40,0.025
40,2,11,diffusion,0.0038499999019649812,40,0.025
40,2,11,diffusion_change,3.1589060794229296e-11,40,0.025
40,2,11,uplift,0.004199999901964981,40,0.025
40,2,11,uplift_change,0.0003500000000000005,40,0.025
40,2,11,deposition,0.004199999901964981,40,0.025
40,2,12,diffusion,0.004199999884140433,40,0.025
40,2,12,diffusion_change,3.4460793593704686e-11,40,0.025
40,2,12,uplift,0.0045499998841404335,40,0.025
40,2,12,uplift_change,0.0003500000000000005,40,0.025
40,2,12,deposition,0.0045499998841404335,40,0.025
40,2,13,diffusion,0.004549999864830506,40,0.025
40,2,13,diffusion_change,3.733252595949921e-11,40,0.025
40,2,13,uplift,0.004899999864830506,40,0.025
40,2,13,uplift_change,0.0003500000000000005,40,0.025
40,2,13,deposition,0.004899999864830506,40,0.025
40,2,14,diffusion,0.0048999998440352,40,0.025
40,2,14,diffusion_change,4.020425832529373e-11,40,0.025
40,2,14,uplift,0.005249999844035199,40,0.025
40,2,14,uplift_change,0.0003500000000000005,40,0.025
40,2,14,deposition,0.005249999844035199,40,0.025
40,2,15,diffusion,0.005249999821754513,40,0.025
40,2,15,diffusion_change,4.307599069108825e-11,40,0.025
40,2,15,uplift,0.005599999821754513,40,0.025
40,2,15,uplift_change,0.0003500000000000005,40,0.025
40,2,15,deposition,0.005599999821754513,40,0.025
40,2,16,diffusion,0.005599999797988448,40,0.025
40,2,16,diffusion_change,4.594772305688277e-11,40,0.025
40,2,16,uplift,0.005949999797988449,40,0.025
40,2,16,uplift_change,0.0003500000000000005,40,0.025
40,2,16,deposition,0.005949999797988449,40,0.025
40,2,17,diffusion,0.0059499997727370055,40,0.025
40,2,17,diffusion_change,4.8819455422677294e-11,40,0.025
40,2,17,uplift,0.006299999772737005,40,0.025
40,2,17,uplift_change,0.0003500000000000005,40,0.025
40,2,17,deposition,0.006299999772737005,40,0.025
40,2,18,diffusion,0.006299999746000183,40,0.025
40,2,18,diffusion_change,5.1691187788471815e-11,40,0.025
40,2,18,uplift,0.006649999746000184,40,0.025
40,2,18,uplift_change,0.0003500000000000005,40,0.025
40,2,18,deposition,0.006649999746000184,40,0.025
40,2,19,diffusion,0.006649999717777982,40,0.025
40,2,19,diffusion_change,5.4562920154266337e-11,40,0.025
40,2,19,uplift,0.006999999717777983,40,0.025
40,2,19,uplift_change,0.0003500000000000005,40,0.025
40,2,19,deposition,0.006999999717777983,40,0.025
40,2,20,diffusion,0.0069999996880704025,40,0.025
40,2,20,diffusion_change,5.743465252006086e-11,40,0.025
40,2,20,uplift,0.007349999688070402,40,0.025
40,2,20,uplift_change,0.0003500000000000005,40,0.025
40,2,20,deposition,0.007349999688070402,40,0.025
40,2,21,diffusion,0.007349999656877443,40,0.025
40,2,21,diffusion_change,6.030638488585538e-11,40,0.025
40,2,21,uplift,0.007699999656877444,40,0.025
40,2,21,uplift_change,0.0003500000000000005,40,0.025
40,2,21,deposition,0.007699999656877444,40,0.025
40,2,22,diffusion,0.0076999996241991055,40,0.025
40,2,22,diffusion_change,6.31781172516499e-11,40,0.025
40,2,22,uplift,0.008049999624199106,40,0.025
40,2,22,uplift_change,0.0003500000000000005,40,0.025
40,2,22,deposition,0.008049999624199106,40,0.025
40,2,23,diffusion,0.008049999590035389,40,0.025
40,2,23,diffusion_change,6.604984961744442e-11,40,0.025
40,2,23,uplift,0.008399999590035389,40,0.025
40,2,23,uplift_change,0.0003499999999999996,40,0.025
40,2,23,deposition,0.008399999590035389,40,0.025
40,2,24,diffusion,0.008399999554386294,40,0.025
40,2,24,diffusion_change,6.892158198323894e-11,40,0.025
40,2,24,uplift,0.008749999554386293,40,0.025
40,2,24,uplift_change,0.0003499999999999996,40,0.025
40,2,24,deposition,0.008749999554386293,40,0.025
40,2,25,diffusion,0.008749999517251819,40,0.025
40,2,25,diffusion_change,7.179331434903347e-11,40,0.025
40,2,25,uplift,0.009099999517251819,40,0.025
40,2,25,uplift_change,0.0003499999999999996,40,0.025
40,2,25,deposition,0.009099999517251819,40,0.025
40,2,26,diffusion,0.009099999478631965,40,0.025
40,2,26,diffusion_change,7.466504498010451e-11,40,0.025
40,2,26,uplift,0.009449999478631965,40,0.025
40,2,26,uplift_change,0.0003499999999999996,40,0.025
40,2,26,deposition,0.009449999478631965,40,0.025
40,2,27,diffusion,0.009449999438526733,40,0.025
40,2,27,diffusion_change,7.753677734589903e-11,40,0.025
40,2,27,uplift,0.009799999438526732,40,0.025
40,2,27,uplift_change,0.0003499999999999996,40,0.025
40,2,27,deposition,0.009799999438526732,40,0.025
40,2,28,diffusion,0.009799999396936121,40,0.025
40,2,28,diffusion_change,8.040850971169355e-11,40,0.025
40,2,28,uplift,0.010149999396936121,40,0.025
40,2,28,uplift_change,0.0003499999999999996,40,0.025
40,2,28,deposition,0.010149999396936121,40,0.025
40,2,29,diffusion,0.010149999353860132,40,0.025
